datetime,TCAp,sGRP,TSL_IR,TSL_Full,TSL_Vis,TSL_LUX,BMP_TempC,BMP_Pa,BMP_AltM,MPU_AccelXMss,MPU_AccelYMss,MPU_AccelZMss,MPU_GyroXRads,MPU_GyroYRads,MPU_GyroZRads,MPU_MagXuT,MPU_MagYuT,MPU_MagZuT,MPU_TempC,label,source_file
2020/07/20 11:22:38:541,0,0,3068.0,16103.0,13035.0,1722.01,30.54,100429.27,81.08,-7.74,-0.18,-6.05,-0.0,0.0,-0.0,63.82,80.97,-19.38,31.43,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:38:667,1,1,789.0,3964.0,3175.0,415.02,25.41,84055.36,1554.66,7.87,6.24,0.24,-0.01,-0.0,-0.0,99.79,-0.17,410.06,33.51,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:38:794,7,2,701.0,2992.0,2291.0,286.29,28.16,100320.6,90.19,9.8,-0.58,-0.29,-0.0,0.01,-0.01,-7.77,-17.03,-6.76,31.31,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:38:921,0,0,3064.0,16096.0,13032.0,1721.96,30.54,100429.84,81.03,-7.76,-0.1,-6.05,0.0,-0.0,0.0,63.92,80.18,-19.12,31.43,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:39:048,1,1,786.0,3956.0,3170.0,414.56,25.41,84055.36,1554.66,7.89,6.22,0.29,-0.0,-0.0,0.0,100.23,-0.59,411.97,33.51,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:39:174,7,2,696.0,2978.0,2282.0,285.38,28.16,100323.43,89.95,9.8,-0.73,-0.27,-0.01,0.01,-0.02,-6.93,-17.03,-6.41,31.31,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:39:301,0,0,3058.0,16078.0,13020.0,1720.72,30.54,100432.28,80.82,-7.79,-0.04,-6.1,-0.0,-0.0,-0.0,64.14,82.28,-19.12,31.42,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:39:428,1,1,783.0,3949.0,3166.0,414.24,25.41,84055.36,1554.66,7.8,6.19,0.31,-0.01,-0.0,0.0,99.58,-1.43,412.6,33.53,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:39:554,7,2,691.0,2964.0,2273.0,284.47,28.16,100322.2,90.06,9.75,-0.64,-0.26,-0.02,0.02,-0.02,-7.35,-6.79,-6.24,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:39:681,0,0,3053.0,16067.0,13014.0,1720.31,30.54,100429.66,81.04,-7.66,-0.06,-6.12,0.0,0.0,-0.0,64.03,81.49,-16.75,31.42,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:39:808,1,1,780.0,3940.0,3160.0,413.62,25.41,84055.36,1554.66,7.92,6.2,0.22,-0.01,-0.0,-0.0,100.33,-0.8,413.55,33.52,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:39:935,7,2,686.0,2952.0,2266.0,283.87,28.16,100323.27,89.97,9.91,-0.55,-0.27,0.0,-0.01,0.01,-7.14,-16.0,-6.85,31.3,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:40:061,0,0,3050.0,16058.0,13008.0,1719.69,30.54,100430.11,81.0,-7.68,-0.15,-6.09,0.0,0.0,-0.0,64.45,79.39,-19.91,31.42,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:40:188,1,1,777.0,3935.0,3158.0,413.62,25.41,84055.36,1554.66,7.86,6.33,0.44,-0.0,-0.0,0.0,100.66,-1.01,410.7,33.53,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:40:315,7,2,682.0,2942.0,2260.0,283.33,28.16,100321.85,90.09,9.82,-0.52,-0.28,0.01,-0.0,0.01,-7.14,-9.86,-6.33,31.31,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:40:442,0,0,3048.0,16054.0,13006.0,1719.59,30.54,100433.84,80.69,-7.68,-0.07,-6.12,0.0,-0.0,0.0,63.92,80.71,-19.12,31.42,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:40:568,1,1,776.0,3931.0,3155.0,413.25,25.41,84055.36,1554.66,7.91,6.28,0.26,-0.01,-0.01,-0.0,100.12,-1.64,409.11,33.52,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:40:695,7,2,679.0,2934.0,2255.0,282.85,28.16,100319.72,90.26,9.7,-0.69,-0.3,-0.0,0.02,-0.01,-6.5,-12.93,-7.1,31.3,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:40:822,0,0,3045.0,16044.0,12999.0,1718.81,30.54,100431.23,80.91,-7.68,-0.01,-6.21,0.01,0.0,0.01,64.14,80.71,-17.54,31.44,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:40:949,1,1,774.0,3927.0,3153.0,413.15,25.41,84055.36,1554.66,7.91,6.3,0.13,-0.01,-0.01,0.0,100.23,-1.01,413.24,33.53,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:41:075,7,2,676.0,2927.0,2251.0,282.52,28.16,100322.38,90.04,9.84,-0.68,-0.26,-0.01,0.0,-0.01,-6.5,-6.79,-6.76,31.31,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:41:202,0,0,3045.0,16050.0,13005.0,1719.75,30.54,100430.75,80.95,-7.69,-0.17,-6.12,-0.0,-0.0,0.0,64.77,80.71,-17.02,31.43,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:41:329,1,1,773.0,3923.0,3150.0,412.78,25.41,84055.36,1554.66,7.93,6.16,0.33,-0.0,-0.0,0.0,99.79,0.25,413.24,33.52,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:41:455,7,2,674.0,2921.0,2247.0,282.09,28.16,100321.3,90.13,9.81,-0.63,-0.27,-0.01,0.01,-0.01,-7.35,-10.89,-6.07,31.33,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:41:582,0,0,3041.0,16031.0,12990.0,1717.82,30.54,100430.71,80.95,-7.68,-0.21,-6.03,-0.0,-0.0,-0.0,63.92,81.76,-19.64,31.43,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:41:709,1,1,772.0,3920.0,3148.0,412.58,25.41,84055.36,1554.66,7.92,6.15,0.28,-0.01,-0.0,0.0,99.68,0.04,410.38,33.53,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:41:836,7,2,672.0,2915.0,2243.0,281.67,28.16,100320.77,90.18,9.9,-0.58,-0.26,-0.0,-0.0,0.01,-8.19,-17.03,-6.93,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:41:963,0,0,3039.0,16028.0,12989.0,1717.88,30.54,100429.97,81.02,-7.74,-0.11,-6.11,-0.0,0.0,-0.0,62.98,82.02,-17.8,31.44,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:42:089,1,1,770.0,3915.0,3145.0,412.32,25.41,84055.36,1554.66,7.9,6.27,0.29,-0.01,-0.0,0.0,100.44,-3.11,413.24,33.51,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:42:216,7,2,671.0,2911.0,2240.0,281.3,28.16,100321.85,90.09,9.81,-0.63,-0.24,0.0,0.0,-0.0,-6.93,-8.84,-6.76,31.33,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:42:343,0,0,3039.0,16028.0,12989.0,1717.88,30.54,100431.53,80.89,-7.75,-0.06,-6.08,0.0,-0.0,0.0,63.5,80.18,-18.59,31.44,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:42:469,1,1,769.0,3912.0,3143.0,412.11,25.41,84055.36,1554.66,7.91,6.33,0.29,-0.01,-0.0,0.0,99.36,-1.43,413.87,33.54,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:42:596,7,2,669.0,2907.0,2238.0,281.19,28.16,100321.47,90.12,9.9,-0.6,-0.29,-0.01,-0.01,0.0,-8.83,-9.86,-6.5,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:42:723,0,0,3036.0,16020.0,12984.0,1717.41,30.54,100433.28,80.74,-7.72,-0.1,-6.14,0.0,-0.0,0.0,64.98,80.71,-19.64,31.43,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:42:850,1,1,768.0,3911.0,3143.0,412.21,25.41,84055.36,1554.66,7.98,6.27,0.23,-0.01,-0.0,-0.0,100.33,-0.8,411.65,33.53,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:42:976,7,2,668.0,2904.0,2236.0,280.97,28.16,100320.59,90.19,9.82,-0.58,-0.24,0.01,-0.01,0.01,-7.14,-3.72,-6.67,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:43:103,0,0,3035.0,16016.0,12981.0,1717.05,30.54,100429.97,81.02,-7.67,-0.11,-6.11,0.0,-0.0,0.01,64.14,79.66,-17.54,31.45,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:43:230,1,1,768.0,3910.0,3142.0,412.06,25.41,84055.36,1554.66,7.92,6.28,0.21,-0.01,-0.01,0.0,99.58,-1.85,412.6,33.52,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:43:356,7,2,667.0,2901.0,2234.0,280.76,28.16,100322.73,90.01,9.88,-0.61,-0.26,-0.0,-0.01,0.01,-7.56,-9.86,-6.16,31.31,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:43:483,0,0,3036.0,16021.0,12985.0,1717.57,30.54,100430.71,80.95,-7.7,-0.13,-6.13,0.0,0.0,0.0,63.29,80.18,-20.17,31.44,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:43:610,1,1,768.0,3907.0,3139.0,411.58,25.41,84055.36,1554.66,7.88,6.28,0.23,-0.01,-0.0,-0.0,99.9,-1.22,411.01,33.54,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:43:737,7,2,666.0,2898.0,2232.0,280.55,28.16,100319.17,90.31,9.83,-0.61,-0.27,-0.01,0.01,-0.0,-7.56,-9.86,-6.16,31.31,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:43:864,0,0,3035.0,16015.0,12980.0,1716.89,30.54,100431.23,80.91,-7.72,-0.18,-6.1,0.0,0.0,-0.0,63.71,80.18,-19.12,31.45,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:43:990,1,1,766.0,3905.0,3139.0,411.8,25.41,84055.36,1554.66,7.92,6.27,0.29,-0.0,-0.0,0.0,100.01,-2.27,414.51,33.54,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:44:117,7,2,665.0,2895.0,2230.0,280.34,28.17,100327.74,89.59,9.82,-0.61,-0.29,0.0,0.0,-0.0,-6.93,-4.74,-7.1,31.31,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:44:244,0,0,3034.0,16018.0,12984.0,1717.63,30.54,100431.23,80.91,-7.7,-0.15,-6.09,-0.0,0.0,-0.0,64.24,79.92,-19.91,31.44,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:44:370,1,1,766.0,3904.0,3138.0,411.64,25.41,84055.36,1554.66,7.9,6.22,0.28,-0.0,-0.0,0.0,99.9,-1.64,412.28,33.53,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:44:497,7,2,664.0,2892.0,2228.0,280.13,28.16,100320.23,90.22,9.83,-0.61,-0.26,-0.0,-0.0,-0.0,-7.56,-16.0,-6.85,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:44:624,0,0,3033.0,16011.0,12978.0,1716.79,30.54,100433.32,80.74,-7.7,-0.12,-6.12,-0.0,-0.0,0.0,63.71,82.28,-19.64,31.46,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:44:751,1,1,765.0,3903.0,3138.0,411.74,25.41,84055.36,1554.66,7.92,6.21,0.24,-0.01,-0.0,0.0,100.23,-0.59,411.33,33.54,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:44:877,7,2,663.0,2890.0,2227.0,280.07,28.16,100323.09,89.98,9.82,-0.59,-0.26,-0.0,0.0,-0.0,-6.5,-17.03,-6.76,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:45:004,0,0,3032.0,16012.0,12980.0,1717.21,30.54,100433.37,80.73,-7.74,-0.15,-6.08,0.0,0.0,0.0,63.92,80.18,-20.69,31.45,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:45:131,1,1,765.0,3901.0,3136.0,411.43,25.41,84055.36,1554.66,7.88,6.21,0.25,-0.0,-0.0,0.0,99.79,-0.17,413.24,33.54,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:45:258,7,2,662.0,2886.0,2224.0,279.7,28.16,100322.38,90.04,9.86,-0.57,-0.27,0.0,-0.0,0.0,-6.72,-5.77,-6.5,31.33,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:45:384,0,0,3032.0,16008.0,12976.0,1716.58,30.54,100430.23,80.99,-7.7,-0.14,-6.05,-0.0,-0.0,0.0,64.35,80.71,-18.59,31.47,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:45:511,1,1,765.0,3900.0,3135.0,411.27,25.41,84055.36,1554.66,7.92,6.27,0.23,-0.01,-0.0,0.0,100.23,-0.17,412.6,33.55,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:45:638,7,2,661.0,2884.0,2223.0,279.64,28.16,100319.84,90.25,9.78,-0.59,-0.27,0.0,0.01,-0.0,-6.5,-14.98,-6.59,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:45:765,0,0,3030.0,16004.0,12974.0,1716.48,30.54,100430.63,80.96,-7.68,-0.25,-6.1,-0.0,0.0,-0.01,63.29,80.18,-19.12,31.44,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:45:891,1,1,764.0,3897.0,3133.0,411.07,25.41,84055.36,1554.66,7.91,6.2,0.22,-0.01,-0.0,0.0,99.79,-0.59,413.87,33.54,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:46:018,7,2,660.0,2882.0,2222.0,279.59,28.16,100322.38,90.04,9.82,-0.57,-0.27,0.0,0.0,-0.0,-7.98,-11.91,-6.5,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:46:145,0,0,3030.0,16001.0,12971.0,1716.01,30.54,100430.28,80.99,-7.72,-0.14,-6.11,0.0,0.0,-0.0,63.92,81.23,-20.17,31.45,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:46:271,1,1,764.0,3897.0,3133.0,411.07,25.41,84055.36,1554.66,7.89,6.2,0.28,-0.01,-0.0,0.0,99.9,-0.38,414.19,33.54,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:46:398,7,2,659.0,2880.0,2221.0,279.53,28.16,100317.39,90.46,9.86,-0.59,-0.27,-0.0,-0.0,0.01,-8.62,-0.65,-7.1,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:46:525,0,0,3029.0,15998.0,12969.0,1715.8,30.55,100431.54,80.88,-7.73,-0.23,-6.04,-0.0,0.0,-0.0,64.35,80.71,-18.07,31.46,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:46:652,1,1,763.0,3897.0,3134.0,411.33,25.41,84055.36,1554.66,7.87,6.23,0.32,-0.0,0.0,0.0,100.33,-1.64,412.92,33.55,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:46:778,7,2,660.0,2880.0,2220.0,279.28,28.16,100320.03,90.24,9.79,-0.66,-0.22,-0.0,0.0,-0.0,-7.14,-13.96,-6.33,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:46:905,0,0,3026.0,15987.0,12961.0,1714.87,30.55,100433.0,80.76,-7.69,-0.17,-6.12,-0.0,0.0,-0.0,63.92,81.23,-17.54,31.45,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:47:032,1,1,763.0,3896.0,3133.0,411.17,25.41,84055.36,1554.66,7.87,6.32,0.31,-0.01,-0.0,-0.0,99.9,-1.22,411.01,33.55,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:47:159,7,2,659.0,2880.0,2221.0,279.53,28.16,100322.0,90.07,9.89,-0.61,-0.27,0.0,-0.01,0.01,-7.35,-12.93,-6.41,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:47:285,0,0,3030.0,16001.0,12971.0,1716.01,30.55,100432.81,80.78,-7.66,-0.0,-6.18,0.01,-0.0,0.01,63.71,79.66,-15.97,31.47,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:47:412,1,1,764.0,3897.0,3133.0,411.07,25.41,84055.36,1554.66,7.89,6.22,0.25,-0.01,-0.0,0.0,100.23,-0.17,413.24,33.55,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:47:539,7,2,660.0,2880.0,2220.0,279.28,28.16,100322.34,90.04,9.87,-0.57,-0.29,-0.0,-0.0,0.01,-7.56,-11.91,-6.5,31.31,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:47:666,0,0,3029.0,16001.0,12972.0,1716.28,30.54,100429.93,81.02,-7.68,-0.2,-6.09,-0.0,-0.0,-0.0,64.14,81.76,-17.54,31.46,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:47:792,1,1,763.0,3897.0,3134.0,411.33,25.41,84055.36,1554.66,7.94,6.18,0.24,-0.01,-0.0,-0.0,99.68,-2.06,412.92,33.56,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:47:919,7,2,659.0,2881.0,2222.0,279.68,28.16,100319.88,90.25,9.84,-0.55,-0.27,-0.0,0.0,-0.0,-6.93,-17.03,-6.59,31.31,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:48:046,0,0,3029.0,16002.0,12973.0,1716.43,30.55,100430.73,80.95,-7.72,-0.16,-6.11,-0.0,0.0,-0.01,64.35,80.18,-18.59,31.47,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:48:173,1,1,763.0,3896.0,3133.0,411.17,25.41,84055.36,1554.66,7.93,6.17,0.31,-0.01,-0.0,0.0,99.58,0.25,410.7,33.55,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:48:299,7,2,660.0,2881.0,2221.0,279.43,28.15,100319.45,90.29,9.86,-0.45,-0.24,0.01,-0.0,0.01,-6.5,-19.07,-6.59,31.31,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:48:426,0,0,3029.0,16001.0,12972.0,1716.28,30.55,100429.97,81.02,-7.7,-0.08,-6.08,0.0,-0.0,0.0,64.24,79.92,-18.33,31.48,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:48:553,1,1,764.0,3898.0,3134.0,411.22,25.41,84055.36,1554.66,7.9,6.27,0.29,-0.01,-0.0,0.0,100.23,-0.59,413.87,33.55,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:48:679,7,2,660.0,2882.0,2222.0,279.59,28.16,100320.38,90.21,9.83,-0.59,-0.28,0.0,-0.0,0.0,-6.93,-14.98,-6.59,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:48:806,0,0,3030.0,16004.0,12974.0,1716.48,30.55,100431.89,80.86,-7.69,-0.21,-6.19,-0.0,0.0,-0.01,64.35,79.66,-19.64,31.46,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:48:933,1,1,764.0,3898.0,3134.0,411.22,25.41,84055.36,1554.66,7.96,6.14,0.19,-0.01,-0.0,0.0,100.66,-0.17,411.97,33.54,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:49:060,7,2,660.0,2882.0,2222.0,279.59,28.16,100320.38,90.21,9.82,-0.57,-0.28,-0.0,0.01,-0.0,-6.5,-10.89,-6.41,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:49:186,0,0,3030.0,16008.0,12978.0,1717.11,30.55,100429.41,81.06,-7.69,-0.2,-6.06,-0.0,-0.0,-0.01,63.29,79.66,-19.12,31.48,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:49:313,1,1,764.0,3898.0,3134.0,411.22,25.41,84055.36,1554.66,7.89,6.24,0.33,-0.01,-0.0,0.0,101.09,-1.01,408.79,33.54,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:49:440,7,2,660.0,2883.0,2223.0,279.74,28.16,100320.56,90.19,9.86,-0.57,-0.29,0.0,-0.0,0.0,-9.04,-2.7,-6.41,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:49:567,0,0,3030.0,16002.0,12972.0,1716.17,30.55,100431.25,80.91,-7.68,-0.18,-6.09,-0.0,-0.0,-0.0,64.45,80.97,-17.8,31.47,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:49:693,1,1,764.0,3898.0,3134.0,411.22,25.41,84055.36,1554.66,7.87,6.24,0.29,-0.01,-0.0,0.0,99.47,-1.22,414.82,33.55,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:49:820,7,2,660.0,2883.0,2223.0,279.74,28.16,100320.4,90.21,9.81,-0.63,-0.29,-0.0,0.0,-0.0,-7.98,-18.05,-6.5,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:49:947,0,0,3029.0,15999.0,12970.0,1715.96,30.56,100429.98,81.02,-7.68,-0.13,-6.13,0.0,0.0,0.0,63.61,82.02,-18.33,31.47,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:50:074,1,1,763.0,3897.0,3134.0,411.33,25.41,84055.36,1554.66,7.89,6.23,0.23,-0.01,-0.0,0.0,99.36,-0.17,413.24,33.54,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:50:200,7,2,660.0,2883.0,2223.0,279.74,28.15,100318.2,90.39,9.82,-0.6,-0.26,-0.0,0.0,-0.0,-6.93,-14.98,-6.41,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:50:327,0,0,3028.0,15996.0,12968.0,1715.75,30.55,100431.16,80.92,-7.73,-0.15,-6.1,-0.0,0.0,-0.0,63.19,80.44,-19.38,31.47,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:50:454,1,1,764.0,3898.0,3134.0,411.22,25.41,84055.36,1554.66,7.91,6.25,0.23,-0.01,-0.0,0.0,99.36,-0.59,410.7,33.54,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:50:580,7,2,660.0,2881.0,2221.0,279.43,28.16,100320.05,90.24,9.83,-0.6,-0.27,-0.0,0.0,-0.0,-8.41,-5.77,-6.67,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:50:707,0,0,3028.0,15996.0,12968.0,1715.75,30.55,100431.85,80.86,-7.7,-0.17,-6.05,-0.0,-0.0,-0.0,63.61,78.34,-19.38,31.47,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:50:834,1,1,764.0,3897.0,3133.0,411.07,25.41,84055.36,1554.66,7.89,6.27,0.27,-0.01,-0.0,-0.0,99.58,-0.17,412.6,33.56,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:50:961,7,2,660.0,2881.0,2221.0,279.43,28.15,100319.81,90.26,9.86,-0.64,-0.31,0.0,-0.01,0.0,-7.98,-3.72,-6.5,31.33,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:51:087,0,0,3029.0,16000.0,12971.0,1716.12,30.56,100432.07,80.84,-7.68,-0.12,-6.13,0.0,0.0,0.0,64.24,82.55,-19.91,31.48,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:51:214,1,1,763.0,3896.0,3133.0,411.17,25.41,84055.36,1554.66,7.96,6.19,0.19,-0.01,-0.0,-0.0,98.93,-1.43,412.6,33.56,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:51:341,7,2,660.0,2881.0,2221.0,279.43,28.16,100321.83,90.09,9.83,-0.61,-0.28,-0.01,0.0,-0.01,-7.56,-7.81,-7.02,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:51:468,0,0,3027.0,15993.0,12966.0,1715.55,30.55,100429.06,81.09,-7.68,-0.18,-6.04,-0.0,0.0,-0.0,63.08,81.76,-19.12,31.47,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:51:594,1,1,764.0,3897.0,3133.0,411.07,25.41,84055.36,1554.66,7.87,6.23,0.29,-0.0,-0.0,0.0,100.01,-0.59,411.33,33.56,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:51:721,7,2,660.0,2881.0,2221.0,279.43,28.16,100320.92,90.16,9.83,-0.62,-0.27,-0.0,0.0,-0.0,-8.41,-7.81,-6.67,31.31,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:51:848,0,0,3030.0,16002.0,12972.0,1716.17,30.55,100429.94,81.02,-7.72,-0.14,-6.08,0.0,-0.0,-0.0,65.08,79.92,-17.28,31.47,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:51:975,1,1,764.0,3898.0,3134.0,411.22,25.41,84055.36,1554.66,7.92,6.21,0.19,-0.01,-0.0,-0.0,100.33,-1.22,413.55,33.56,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:52:101,7,2,660.0,2881.0,2221.0,279.43,28.16,100320.22,90.22,9.81,-0.64,-0.25,-0.01,0.01,-0.01,-6.5,-4.74,-6.59,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:52:228,0,0,3027.0,15995.0,12968.0,1715.86,30.56,100430.5,80.97,-7.66,-0.14,-5.9,-0.0,-0.0,-0.0,63.82,80.44,-18.33,31.49,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:52:355,1,1,763.0,3896.0,3133.0,411.17,25.41,84055.36,1554.66,7.93,6.34,0.27,-0.01,-0.0,-0.0,99.9,-2.06,411.65,33.56,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:52:481,7,2,660.0,2882.0,2222.0,279.59,28.16,100322.18,90.06,9.89,-0.6,-0.26,-0.0,-0.0,0.0,-5.03,-11.91,-6.85,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:52:608,0,0,3028.0,15995.0,12967.0,1715.6,30.56,100431.59,80.88,-7.66,-0.11,-6.01,0.0,-0.0,0.0,63.71,79.66,-21.22,31.49,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:52:735,1,1,764.0,3898.0,3134.0,411.22,25.41,84055.36,1554.66,7.91,6.32,0.26,-0.01,-0.0,-0.0,100.12,-0.8,413.55,33.56,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:52:862,7,2,661.0,2883.0,2222.0,279.49,28.16,100320.4,90.21,9.86,-0.67,-0.24,-0.01,-0.0,-0.0,-9.25,-13.96,-6.5,31.32,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:52:988,0,0,3028.0,15997.0,12969.0,1715.91,30.56,100432.28,80.82,-7.68,-0.11,-6.05,0.0,0.0,0.0,64.14,80.71,-18.59,31.48,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:53:115,1,1,764.0,3898.0,3134.0,411.22,25.41,84055.36,1554.66,7.96,6.23,0.17,-0.01,-0.01,-0.0,99.68,-2.48,411.01,33.56,ground_truth,robot_ExFatLogger03.csv
2020/07/20 11:22:53:242,7,2,661.0,2883.0,2222.0,279.49,28.16,100319.49,90.28,9.85,-0.61,-0.26,-0.01,0.0,-0.0,-6.93,-14.98,-6.07,31.32,ground_truth,robot_ExFatLogger03.csv
