datetime,TCAp,sGRP,TSL_IR,TSL_Full,TSL_Vis,TSL_LUX,BMP_TempC,BMP_Pa,BMP_AltM,MPU_AccelXMss,MPU_AccelYMss,MPU_AccelZMss,MPU_GyroXRads,MPU_GyroYRads,MPU_GyroZRads,MPU_MagXuT,MPU_MagYuT,MPU_MagZuT,MPU_TempC,label,source_file
2020/07/20 20:25:56:137,1,0,210.0,991.0,781.0,100.45,28.3,100393.64,84.06,3.32,-6.6,-6.27,-0.0,0.0,0.0,16.48,15.72,-4.43,31.86,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:56:264,7,1,55.0,393.0,338.0,47.44,27.61,100357.13,87.13,5.59,-6.28,-5.22,0.0,0.0,0.0,19.02,30.79,-28.08,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:56:391,1,0,209.0,986.0,777.0,99.93,28.3,100392.34,84.17,3.3,-6.61,-6.27,-0.0,-0.0,-0.0,14.9,15.24,-11.48,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:56:518,7,1,55.0,391.0,336.0,47.12,27.61,100355.27,87.28,5.6,-6.29,-5.25,-0.0,-0.0,-0.0,12.99,30.95,-29.6,30.53,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:56:644,1,0,212.0,1000.0,788.0,101.34,28.29,100391.35,84.25,3.29,-6.6,-6.28,-0.0,0.0,-0.0,14.9,16.02,-8.66,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:56:771,7,1,56.0,393.0,337.0,47.16,27.61,100354.32,87.36,5.59,-6.29,-5.22,-0.0,0.0,0.0,19.77,30.02,-28.33,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:56:898,1,0,209.0,988.0,779.0,100.24,28.29,100392.91,84.12,3.28,-6.6,-6.27,-0.0,-0.0,-0.0,15.07,15.92,-1.61,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:57:025,7,1,56.0,393.0,337.0,47.16,27.61,100352.41,87.52,5.65,-6.33,-5.23,-0.0,0.0,0.0,20.52,30.95,-27.07,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:57:151,1,0,210.0,989.0,779.0,100.14,28.3,100391.14,84.27,3.26,-6.56,-6.33,-0.0,-0.0,0.0,16.31,14.66,-0.2,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:57:278,7,1,56.0,392.0,336.0,47.0,27.61,100355.5,87.26,5.55,-6.21,-5.21,0.0,0.0,0.0,20.52,30.45,-30.61,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:57:405,1,0,212.0,1000.0,788.0,101.34,28.3,100392.34,84.17,3.27,-6.6,-6.26,0.0,-0.0,0.0,15.6,16.02,-8.66,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:57:532,7,1,56.0,394.0,338.0,47.32,27.61,100354.05,87.38,5.49,-6.28,-5.18,0.0,-0.0,-0.0,14.5,30.79,-28.08,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:57:659,1,0,209.0,986.0,777.0,99.93,28.31,100392.98,84.12,3.3,-6.61,-6.28,-0.0,-0.0,-0.0,15.25,15.05,-3.02,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:57:785,7,1,56.0,392.0,336.0,47.0,27.61,100354.39,87.36,5.57,-6.3,-5.24,-0.0,0.0,-0.0,16.76,31.04,-28.33,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:57:912,1,0,210.0,993.0,783.0,100.76,28.3,100391.66,84.23,3.29,-6.66,-6.26,-0.0,0.0,0.0,14.72,15.34,-1.61,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:58:039,7,1,56.0,391.0,335.0,46.84,27.61,100353.98,87.39,5.62,-6.31,-5.16,0.0,0.0,-0.0,23.53,30.45,-27.07,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:58:166,1,0,212.0,999.0,787.0,101.18,28.3,100393.38,84.25,3.33,-6.62,-6.28,-0.0,-0.0,-0.0,14.72,15.34,-1.61,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:58:292,7,1,56.0,394.0,338.0,47.32,27.61,100353.38,87.44,5.62,-6.29,-5.21,-0.0,-0.0,0.01,22.78,30.36,-28.84,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:58:419,1,0,209.0,985.0,776.0,99.77,28.3,100389.41,84.42,3.27,-6.58,-6.25,-0.0,0.0,-0.0,14.54,15.82,-5.84,31.86,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:58:546,7,1,56.0,392.0,336.0,47.0,27.61,100355.34,87.28,5.59,-6.32,-5.21,-0.0,-0.0,-0.0,14.5,30.45,-26.05,30.49,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:58:673,1,0,211.0,996.0,785.0,100.97,28.3,100394.24,84.01,3.28,-6.61,-6.25,-0.0,-0.0,0.0,15.42,15.53,-1.61,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:58:799,7,1,56.0,392.0,336.0,47.0,27.61,100356.69,87.16,5.56,-6.28,-5.2,0.0,0.0,0.0,21.28,30.7,-28.33,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:58:926,1,0,211.0,995.0,784.0,100.82,28.3,100393.72,84.06,3.3,-6.62,-6.25,0.0,0.0,-0.0,14.9,16.6,-14.3,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:59:053,7,1,56.0,393.0,337.0,47.16,27.61,100353.2,87.45,5.58,-6.3,-5.23,-0.0,-0.0,-0.0,16.0,30.95,-28.59,30.5,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:59:180,1,0,209.0,985.0,776.0,99.77,28.3,100392.52,84.16,3.31,-6.62,-6.26,0.0,-0.0,-0.0,16.31,15.24,-3.02,31.89,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:59:306,7,1,56.0,391.0,335.0,46.84,27.61,100351.34,87.61,5.58,-6.26,-5.24,0.0,0.0,0.0,20.52,29.77,-28.59,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:59:433,1,0,211.0,998.0,787.0,101.28,28.3,100392.69,84.14,3.28,-6.63,-6.23,-0.0,0.0,-0.0,15.07,15.53,-1.61,31.89,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:59:560,7,1,56.0,392.0,336.0,47.0,27.61,100354.93,87.31,5.6,-6.31,-5.21,-0.0,-0.0,0.0,18.26,30.19,-29.85,30.5,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:59:687,1,0,210.0,991.0,781.0,100.45,28.3,100392.52,84.16,3.29,-6.6,-6.22,0.0,-0.0,-0.0,15.25,15.05,-0.2,31.86,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:59:813,7,1,56.0,393.0,337.0,47.16,27.61,100353.65,87.42,5.57,-6.3,-5.23,-0.0,0.0,-0.0,25.04,30.62,-27.57,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:25:59:940,1,0,209.0,987.0,778.0,100.08,28.3,100393.08,84.11,3.3,-6.62,-6.22,-0.0,-0.0,0.0,14.01,15.34,-1.61,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:00:067,7,1,56.0,392.0,336.0,47.0,27.61,100355.7,87.25,5.47,-6.3,-5.11,-0.0,-0.0,-0.0,23.53,30.28,-28.59,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:00:194,1,0,212.0,999.0,787.0,101.18,28.3,100393.38,84.08,3.33,-6.62,-6.22,-0.0,0.0,0.0,15.95,15.63,-3.02,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:00:321,7,1,56.0,393.0,337.0,47.16,27.61,100357.23,87.12,5.61,-6.32,-5.27,-0.0,-0.0,-0.0,18.26,30.7,-29.35,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:00:447,1,0,209.0,989.0,780.0,100.4,28.3,100393.72,84.06,3.34,-6.61,-6.26,-0.0,0.0,-0.0,15.6,15.24,-11.48,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:00:574,7,1,56.0,393.0,337.0,47.16,27.61,100354.32,87.36,5.6,-6.28,-5.25,0.0,0.0,0.0,19.77,30.7,-27.83,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:00:701,1,0,210.0,991.0,781.0,100.45,28.3,100394.07,84.03,3.29,-6.63,-6.24,0.0,0.0,0.0,15.78,16.11,-10.07,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:00:828,7,1,56.0,391.0,335.0,46.84,27.61,100355.44,87.27,5.56,-6.34,-5.23,-0.0,0.0,0.0,15.25,30.7,-27.83,30.5,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:00:954,1,0,211.0,998.0,787.0,101.28,28.3,100394.81,83.96,3.3,-6.55,-6.28,-0.0,0.0,-0.0,14.9,15.63,5.44,31.86,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:01:081,7,1,56.0,394.0,338.0,47.32,27.61,100354.42,87.35,5.56,-6.32,-5.19,-0.0,-0.0,-0.0,22.78,30.02,-28.84,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:01:208,1,0,209.0,987.0,778.0,100.08,28.3,100395.33,83.92,3.26,-6.62,-6.25,-0.0,0.0,0.0,15.95,15.43,-5.84,31.86,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:01:335,7,1,56.0,392.0,336.0,47.0,27.61,100356.28,87.2,5.62,-6.31,-5.24,0.0,0.0,0.0,24.29,30.36,-27.83,30.5,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:01:462,1,0,211.0,995.0,784.0,100.82,28.3,100393.38,84.08,3.3,-6.6,-6.25,-0.0,-0.0,-0.0,14.37,15.72,-1.61,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:01:588,7,1,56.0,392.0,336.0,47.0,27.61,100352.41,87.52,5.53,-6.34,-5.19,-0.0,-0.0,-0.0,19.77,30.02,-28.33,30.5,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:01:715,1,0,211.0,996.0,785.0,100.97,28.31,100394.2,84.02,3.28,-6.62,-6.25,0.0,0.0,0.0,15.07,16.11,-15.71,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:01:842,7,1,56.0,394.0,338.0,47.32,27.61,100355.7,87.25,5.6,-6.29,-5.28,-0.0,-0.0,-0.0,21.28,30.87,-28.33,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:01:969,1,0,209.0,985.0,776.0,99.77,28.31,100393.85,84.05,3.3,-6.6,-6.25,0.0,0.0,0.0,13.49,15.82,-0.2,31.86,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:02:095,7,1,56.0,392.0,336.0,47.0,27.61,100356.38,87.19,5.63,-6.28,-5.24,0.0,-0.0,0.0,17.51,30.45,-26.56,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:02:222,1,0,211.0,997.0,786.0,101.13,28.3,100394.41,84.0,3.28,-6.58,-6.3,0.0,0.0,0.0,14.9,14.66,-3.02,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:02:349,7,1,56.0,392.0,336.0,47.0,27.61,100353.75,87.41,5.57,-6.3,-5.21,0.0,-0.0,0.0,18.26,30.02,-28.84,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:02:476,1,0,210.0,993.0,783.0,100.76,28.31,100397.64,83.73,3.28,-6.62,-6.22,0.0,-0.0,-0.0,14.9,15.63,-5.84,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:02:602,7,1,58.0,396.0,338.0,47.08,27.61,100355.09,87.3,5.59,-6.33,-5.22,-0.0,-0.01,-0.0,22.78,30.19,-29.85,30.53,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:02:729,1,0,209.0,985.0,776.0,99.77,28.3,100394.59,83.98,3.34,-6.61,-6.22,0.0,-0.0,-0.0,15.07,15.14,1.21,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:02:856,7,1,58.0,395.0,337.0,46.92,27.61,100355.67,87.25,5.57,-6.29,-5.22,-0.0,-0.0,-0.0,22.03,30.79,-28.08,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:02:983,1,0,212.0,999.0,787.0,101.18,28.3,100391.41,84.14,3.32,-6.61,-6.29,-0.0,0.0,0.0,15.25,15.82,-3.02,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:03:109,7,1,58.0,395.0,337.0,46.92,27.61,100356.79,87.15,5.6,-6.33,-5.19,-0.0,0.0,0.0,17.51,31.12,-27.57,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:03:236,1,0,210.0,990.0,780.0,100.29,28.3,100392.73,84.14,3.29,-6.62,-6.27,-0.0,-0.0,0.0,15.78,16.11,-7.25,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:03:363,7,1,57.0,394.0,337.0,47.04,27.61,100354.93,87.31,5.61,-6.31,-5.25,-0.0,-0.0,0.0,18.26,30.87,-27.32,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:03:490,1,0,209.0,986.0,777.0,99.93,28.3,100391.83,84.21,3.29,-6.61,-6.25,0.0,-0.0,-0.0,14.19,15.63,-3.02,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:03:616,7,1,57.0,393.0,336.0,46.88,27.61,100355.34,87.28,5.58,-6.32,-5.28,-0.0,-0.0,0.0,14.5,29.94,-28.59,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:03:743,1,0,212.0,1001.0,789.0,101.49,28.3,100392.73,84.14,3.36,-6.71,-6.15,0.01,-0.0,-0.0,14.37,15.72,-7.25,31.85,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:03:870,7,1,56.0,394.0,338.0,47.32,27.61,100354.66,87.33,5.62,-6.24,-5.32,0.0,-0.0,0.01,19.77,30.87,-27.32,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:03:997,1,0,209.0,988.0,779.0,100.24,28.3,100393.38,84.08,3.27,-6.63,-6.18,0.0,0.0,0.0,14.54,15.05,-3.02,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:04:123,7,1,56.0,393.0,337.0,47.16,27.61,100353.69,87.41,5.64,-6.32,-5.2,0.0,0.01,0.01,15.25,30.36,-27.32,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:04:250,1,0,210.0,991.0,781.0,100.45,28.3,100392.78,84.13,3.3,-6.57,-6.26,-0.0,-0.0,-0.0,15.6,15.24,-8.66,31.86,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:04:377,7,1,56.0,392.0,336.0,47.0,27.61,100353.04,87.47,5.62,-6.33,-5.17,-0.01,-0.01,0.01,20.52,30.28,-28.59,30.5,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:04:504,1,0,212.0,1000.0,788.0,101.34,28.3,100392.56,84.15,3.28,-6.6,-6.28,-0.0,0.0,0.0,14.9,15.63,-8.66,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:04:631,7,1,56.0,394.0,338.0,47.32,27.61,100355.61,87.25,5.48,-6.3,-5.23,0.01,0.02,-0.01,22.78,30.53,-26.31,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:04:757,1,0,209.0,987.0,778.0,100.08,28.3,100392.05,84.2,3.23,-6.61,-6.3,-0.0,0.0,0.0,16.13,15.92,-4.43,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:04:884,7,1,56.0,393.0,337.0,47.16,27.61,100355.23,87.28,5.61,-6.31,-5.26,-0.01,-0.01,-0.01,19.77,30.53,-27.32,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:05:011,1,0,210.0,994.0,784.0,100.92,28.3,100393.25,84.1,3.31,-6.57,-6.25,-0.0,-0.0,-0.0,14.19,16.4,-14.3,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:05:138,7,1,56.0,393.0,337.0,47.16,27.61,100355.67,87.17,5.58,-6.32,-5.25,-0.0,-0.0,-0.0,14.5,30.62,-28.08,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:05:264,1,0,212.0,998.0,786.0,101.03,28.3,100391.7,84.22,3.25,-6.62,-6.28,-0.0,0.0,0.0,14.72,15.92,-12.89,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:05:391,7,1,56.0,394.0,338.0,47.32,27.61,100356.69,87.16,5.61,-6.37,-5.15,-0.01,-0.02,-0.01,13.74,30.36,-27.83,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:05:518,1,0,209.0,985.0,776.0,99.77,28.3,100395.11,83.94,3.32,-6.63,-6.23,0.0,-0.0,0.0,15.78,15.53,-1.61,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:05:645,7,1,56.0,393.0,337.0,47.16,27.61,100354.56,87.34,5.67,-6.33,-5.19,-0.01,-0.01,0.01,22.78,30.36,-28.33,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:05:772,1,0,211.0,996.0,785.0,100.97,28.3,100393.43,84.08,3.3,-6.61,-6.23,0.0,-0.0,-0.0,16.31,16.21,-11.48,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:05:898,7,1,56.0,391.0,335.0,46.84,27.61,100355.17,87.29,5.61,-6.28,-5.27,-0.0,-0.0,-0.01,16.76,30.7,-26.31,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:06:025,1,0,211.0,995.0,784.0,100.82,28.3,100396.48,83.82,3.29,-6.61,-6.32,-0.0,0.0,0.0,15.42,16.31,-10.07,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:06:152,7,1,56.0,393.0,337.0,47.16,27.61,100355.27,87.28,5.64,-6.27,-5.22,0.0,0.01,0.01,18.26,30.7,-29.35,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:06:279,1,0,209.0,986.0,777.0,99.93,28.3,100393.81,84.05,3.3,-6.61,-6.27,-0.0,-0.0,0.0,15.42,15.14,-4.43,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:06:405,7,1,56.0,392.0,336.0,47.0,27.61,100355.67,87.25,5.57,-6.3,-5.21,0.0,-0.0,0.0,19.77,30.02,-27.83,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:06:532,1,0,211.0,999.0,788.0,101.44,28.3,100393.6,84.07,3.15,-6.61,-6.33,0.0,0.0,0.0,15.42,14.76,-1.61,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:06:659,7,1,56.0,392.0,336.0,47.0,27.6,100353.98,87.39,5.6,-6.28,-5.21,0.01,0.01,0.01,17.51,30.62,-28.59,30.53,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:06:786,1,0,210.0,992.0,782.0,100.61,28.3,100392.34,84.17,3.28,-6.66,-6.24,-0.0,0.0,-0.0,14.01,15.72,-7.25,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:06:912,7,1,56.0,393.0,337.0,47.16,27.61,100354.83,87.32,5.64,-6.32,-5.17,-0.01,-0.01,-0.01,19.02,30.28,-28.08,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:07:039,1,0,209.0,986.0,777.0,99.93,28.3,100393.25,84.1,3.32,-6.6,-6.26,0.0,0.0,-0.0,14.37,14.95,-1.61,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:07:166,7,1,56.0,392.0,336.0,47.0,27.61,100354.09,87.38,5.58,-6.24,-5.22,0.0,0.0,0.0,18.26,30.7,-30.36,30.53,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:07:293,1,0,211.0,999.0,788.0,101.44,28.3,100393.98,84.03,3.23,-6.61,-6.26,-0.0,0.0,0.0,15.6,15.63,-11.48,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:07:419,7,1,56.0,392.0,336.0,47.0,27.61,100355.06,87.37,5.54,-6.28,-5.21,0.0,0.0,-0.0,14.5,30.28,-28.59,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:07:546,1,0,209.0,990.0,781.0,100.55,28.3,100394.81,83.96,3.3,-6.57,-6.27,-0.0,-0.0,0.0,15.78,15.34,-4.43,31.89,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:07:673,7,1,56.0,392.0,336.0,47.0,27.61,100353.31,87.45,5.59,-6.29,-5.18,0.0,0.0,0.01,16.76,30.7,-27.83,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:07:800,1,0,210.0,989.0,779.0,100.14,28.3,100392.22,84.18,3.3,-6.61,-6.31,-0.0,-0.0,0.0,13.84,15.82,-14.3,31.9,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:07:926,7,1,55.0,391.0,336.0,47.12,27.61,100355.23,87.28,5.54,-6.26,-5.23,0.0,0.0,0.0,19.77,30.7,-27.83,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:08:053,1,0,211.0,998.0,787.0,101.28,28.3,100392.56,84.15,3.2,-6.69,-6.11,-0.0,0.0,0.0,15.95,16.02,-14.3,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:08:180,7,1,56.0,397.0,341.0,47.8,27.61,100355.34,87.28,5.64,-6.44,-5.08,-0.01,-0.02,0.0,19.02,30.62,-28.59,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:08:307,1,0,209.0,987.0,778.0,100.08,28.3,100392.44,84.16,3.38,-6.59,-6.32,0.0,-0.0,-0.0,16.13,15.92,-1.61,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:08:433,7,1,56.0,396.0,340.0,47.64,27.61,100356.01,87.22,5.48,-6.42,-5.07,-0.0,0.01,-0.0,21.28,30.36,-28.84,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:08:560,1,0,210.0,993.0,783.0,100.76,28.3,100395.37,83.92,3.24,-6.67,-6.47,-0.01,0.0,0.0,15.25,16.21,-3.02,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:08:687,7,1,56.0,395.0,339.0,47.48,27.61,100354.22,87.37,5.64,-6.27,-5.17,-0.01,-0.01,-0.0,21.28,30.7,-27.83,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:08:814,1,0,211.0,998.0,787.0,101.28,28.3,100394.12,84.02,3.36,-6.62,-6.23,0.0,-0.0,-0.0,14.01,15.92,-10.07,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:08:941,7,1,56.0,397.0,341.0,47.8,27.61,100354.56,87.34,5.6,-6.39,-5.16,-0.01,-0.01,-0.0,12.99,30.95,-28.08,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:09:067,1,0,209.0,985.0,776.0,99.77,28.3,100392.61,84.15,3.3,-6.64,-6.22,0.0,0.0,0.0,15.07,15.14,-12.89,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:09:194,7,1,56.0,396.0,340.0,47.64,27.61,100353.55,87.43,5.62,-6.25,-5.29,-0.0,-0.0,0.0,23.53,30.62,-29.09,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:09:321,1,0,211.0,996.0,785.0,100.97,28.3,100393.55,84.07,3.29,-6.61,-6.3,-0.0,0.0,-0.0,15.6,16.02,-5.84,31.89,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:09:448,7,1,56.0,395.0,339.0,47.48,27.61,100353.31,87.45,5.61,-6.26,-5.23,0.0,0.0,0.0,20.52,30.28,-27.57,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:09:574,1,0,211.0,995.0,784.0,100.82,28.3,100396.66,83.81,3.34,-6.63,-6.24,0.0,0.0,-0.0,14.37,15.72,-12.89,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:09:701,7,1,56.0,397.0,341.0,47.8,27.61,100355.57,87.26,5.55,-6.27,-5.3,0.0,0.0,-0.0,18.26,30.36,-26.31,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:09:828,1,0,209.0,984.0,775.0,99.62,28.3,100396.19,83.85,3.31,-6.61,-6.26,0.0,-0.0,0.0,14.9,15.63,-8.66,31.89,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:09:955,7,1,56.0,395.0,339.0,47.48,27.61,100355.09,87.3,5.53,-6.26,-5.21,0.0,0.0,-0.0,19.02,30.11,-30.11,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:10:082,1,0,211.0,998.0,787.0,101.28,28.3,100392.52,84.16,3.28,-6.63,-6.27,0.0,-0.0,-0.0,15.07,15.34,-4.43,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:10:208,7,1,56.0,395.0,339.0,47.48,27.61,100358.23,87.03,5.61,-6.29,-5.18,0.0,0.0,0.0,23.53,30.45,-30.11,30.53,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:10:335,1,0,210.0,993.0,783.0,100.76,28.3,100393.72,84.06,3.22,-6.73,-6.15,0.01,0.0,0.0,13.84,15.05,-5.84,31.87,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:10:462,7,1,56.0,397.0,341.0,47.8,27.61,100356.22,87.2,5.68,-6.24,-5.36,0.0,-0.0,0.0,19.77,30.53,-27.83,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:10:589,1,0,209.0,985.0,776.0,99.77,28.3,100392.91,84.12,3.28,-6.71,-6.17,0.0,-0.0,-0.0,14.37,15.72,-7.25,31.86,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:10:715,7,1,56.0,396.0,340.0,47.64,27.61,100357.46,87.1,5.46,-6.32,-5.27,-0.0,-0.0,-0.01,19.02,30.45,-27.57,30.51,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:10:842,1,0,212.0,1000.0,788.0,101.34,28.3,100393.89,84.04,3.44,-6.53,-6.26,-0.0,0.0,0.0,15.95,15.63,-5.84,31.88,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:10:969,7,1,56.0,397.0,341.0,47.8,27.61,100357.86,87.06,5.65,-6.29,-5.23,0.0,0.0,0.01,17.51,30.28,-29.6,30.52,missing_pressure,inspection_ExFatLogger12.csv
2020/07/20 20:26:11:096,1,0,210.0,990.0,780.0,100.29,28.3,100393.77,84.05,3.25,-6.66,-6.25,0.0,0.0,0.0,15.25,15.43,-5.84,31.88,missing_pressure,inspection_ExFatLogger12.csv
