datetime,TCAp,sGRP,TSL_IR,TSL_Full,TSL_Vis,TSL_LUX,BMP_TempC,BMP_Pa,BMP_AltM,MPU_AccelXMss,MPU_AccelYMss,MPU_AccelZMss,MPU_GyroXRads,MPU_GyroYRads,MPU_GyroZRads,MPU_MagXuT,MPU_MagYuT,MPU_MagZuT,MPU_TempC,label,source_file
2020/07/20 15:04:38:435,1,1,624.0,3279.0,2655.0,350.84,25.41,84055.36,1554.66,8.14,5.88,0.4,-0.0,0.0,0.0,97.49,6.37,262.75,37.29,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:38:562,7,2,655.0,3104.0,2449.0,315.34,29.54,100302.11,91.74,9.83,-0.6,-0.23,-0.0,0.0,-0.0,-7.33,-1.6,-6.37,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:38:688,0,0,2954.0,15922.0,12968.0,1723.73,32.53,100412.33,82.5,-7.7,-0.17,-6.0,-0.0,-0.0,0.0,66.71,78.99,-19.38,33.53,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:38:815,1,1,623.0,3279.0,2656.0,351.1,25.41,84055.36,1554.66,8.16,5.94,0.39,-0.0,-0.0,0.0,97.49,6.37,262.75,37.29,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:38:942,7,2,655.0,3105.0,2450.0,315.49,29.54,100306.05,91.41,9.82,-0.6,-0.22,-0.0,0.0,-0.0,-9.44,-3.53,-6.63,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:39:069,0,0,2955.0,15920.0,12965.0,1723.15,32.53,100413.55,82.39,-7.71,-0.09,-6.0,0.0,-0.0,0.0,68.27,75.51,-17.91,33.51,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:39:195,1,1,623.0,3278.0,2655.0,350.95,25.41,84055.36,1554.66,8.14,5.9,0.39,-0.0,0.0,0.0,97.49,6.37,262.75,37.29,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:39:322,7,2,655.0,3105.0,2450.0,315.49,29.54,100303.17,91.62,9.82,-0.59,-0.27,0.0,0.0,-0.0,-8.5,0.33,-6.63,32.6,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:39:449,0,0,2955.0,15923.0,12968.0,1723.62,32.53,100414.25,82.45,-7.73,-0.19,-6.19,-0.0,0.01,-0.01,67.38,76.01,-19.86,33.53,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:39:576,1,1,623.0,3279.0,2656.0,351.1,25.41,84055.36,1554.66,8.07,5.86,0.49,0.0,0.0,0.0,97.49,6.37,262.75,37.31,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:39:702,7,2,655.0,3106.0,2451.0,315.65,29.54,100308.7,91.19,9.87,-0.63,-0.18,-0.0,-0.01,0.0,-9.67,0.97,-7.24,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:39:829,0,0,2954.0,15921.0,12967.0,1723.57,32.53,100413.64,82.39,-7.67,-0.25,-6.08,-0.0,0.0,-0.01,68.71,77.5,-16.93,33.51,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:39:956,1,1,624.0,3281.0,2657.0,351.15,25.41,84055.36,1554.66,8.18,5.91,0.41,0.0,0.0,-0.0,97.49,6.37,262.75,37.28,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:40:082,7,2,655.0,3106.0,2451.0,315.65,29.54,100310.68,91.02,9.86,-0.63,-0.21,-0.01,-0.0,-0.0,-10.14,-2.88,-7.24,32.62,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:40:209,0,0,2955.0,15923.0,12968.0,1723.62,32.53,100414.47,82.32,-7.73,-0.09,-6.06,0.0,0.0,0.0,67.82,75.51,-18.4,33.52,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:40:336,1,1,623.0,3280.0,2657.0,351.26,25.41,84055.36,1554.66,8.13,5.92,0.3,-0.0,0.0,-0.0,97.49,6.37,262.75,37.3,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:40:463,7,2,655.0,3106.0,2451.0,315.65,29.54,100306.59,91.37,9.81,-0.68,-0.23,-0.01,0.0,-0.01,-8.5,-2.24,-6.11,32.62,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:40:589,0,0,2955.0,15926.0,12971.0,1724.09,32.53,100410.27,82.67,-7.68,-0.16,-5.97,-0.0,-0.0,0.0,67.6,76.51,-17.91,33.52,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:40:716,1,1,624.0,3280.0,2656.0,351.0,25.41,84055.36,1554.66,8.15,5.88,0.45,0.0,0.0,-0.0,97.49,6.37,262.75,37.31,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:40:843,7,2,656.0,3107.0,2451.0,315.55,29.54,100307.11,91.32,9.83,-0.63,-0.2,-0.0,-0.0,-0.0,-9.91,-6.09,-6.45,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:40:970,0,0,2955.0,15922.0,12967.0,1723.46,32.53,100410.84,82.62,-7.69,-0.05,-6.03,0.0,-0.0,0.01,68.6,73.77,-17.67,33.51,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:41:096,1,1,624.0,3280.0,2656.0,351.0,25.41,84055.36,1554.66,8.17,5.88,0.32,-0.0,-0.0,0.0,97.49,6.37,262.75,37.31,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:41:223,7,2,656.0,3107.0,2451.0,315.55,29.54,100305.34,91.47,9.8,-0.56,-0.23,-0.0,0.01,-0.0,-9.21,-4.17,-7.24,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:41:350,0,0,2956.0,15925.0,12969.0,1723.67,32.53,100412.11,82.51,-7.72,0.01,-6.18,0.0,0.01,-0.0,67.82,78.0,-18.89,33.51,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:41:477,1,1,624.0,3281.0,2657.0,351.15,25.41,84055.36,1554.66,8.14,5.87,0.28,-0.01,-0.0,0.0,97.49,6.37,262.75,37.3,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:41:603,7,2,656.0,3106.0,2450.0,315.39,29.54,100304.61,91.53,9.82,-0.71,-0.23,-0.01,0.0,-0.01,-10.61,2.25,-6.37,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:41:730,0,0,2956.0,15927.0,12971.0,1723.98,32.53,100413.64,82.39,-7.7,-0.2,-6.02,-0.0,-0.0,-0.0,68.38,75.26,-18.15,33.52,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:41:857,1,1,623.0,3279.0,2656.0,351.1,25.41,84055.36,1554.66,8.16,5.92,0.44,-0.0,0.0,-0.0,97.49,6.37,262.75,37.31,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:41:983,7,2,656.0,3106.0,2450.0,315.39,29.54,100306.58,91.37,9.81,-0.59,-0.28,-0.0,0.0,-0.0,-6.86,0.97,-6.71,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:42:110,0,0,2955.0,15922.0,12967.0,1723.46,32.53,100410.84,82.62,-7.81,-0.26,-6.08,-0.0,0.0,-0.01,67.93,74.76,-18.64,33.52,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:42:237,1,1,623.0,3280.0,2657.0,351.26,25.41,84055.36,1554.66,8.07,5.8,0.47,0.01,0.01,0.01,97.49,6.37,262.75,37.32,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:42:364,7,2,656.0,3107.0,2451.0,315.55,29.53,100302.06,91.75,9.82,-0.61,-0.25,0.01,0.0,0.0,-7.1,-4.81,-6.98,32.62,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:42:490,0,0,2956.0,15925.0,12969.0,1723.67,32.53,100411.23,82.59,-7.68,-0.1,-6.05,0.0,0.0,-0.0,68.05,74.02,-19.38,33.54,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:42:617,1,1,623.0,3279.0,2656.0,351.1,25.41,84055.36,1554.66,8.15,5.85,0.41,0.0,0.0,0.01,97.49,6.37,262.75,37.31,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:42:744,7,2,656.0,3107.0,2451.0,315.55,29.54,100304.06,91.58,9.83,-0.67,-0.19,-0.0,-0.0,0.0,-9.67,0.97,-7.24,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:42:871,0,0,2956.0,15923.0,12967.0,1723.35,32.53,100413.86,82.37,-7.63,-0.14,-6.03,0.0,-0.0,0.01,67.6,76.01,-18.4,33.53,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:42:997,1,1,623.0,3278.0,2655.0,350.95,25.41,84055.36,1554.66,8.44,6.38,0.45,-0.01,-0.01,-0.01,97.49,6.37,262.75,37.31,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:43:124,7,2,656.0,3107.0,2451.0,315.55,29.54,100305.13,91.49,9.77,-0.68,-0.3,-0.01,0.01,-0.01,-8.5,-3.53,-6.8,32.62,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:43:251,0,0,2955.0,15921.0,12966.0,1723.3,32.53,100413.33,82.41,-7.8,-0.53,-6.03,-0.01,0.01,-0.04,66.93,74.02,-19.38,33.52,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:43:378,1,1,623.0,3279.0,2656.0,351.1,25.41,84055.36,1554.66,8.09,5.98,0.49,-0.0,-0.0,-0.0,97.49,6.37,262.75,37.31,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:43:504,7,2,656.0,3106.0,2450.0,315.39,29.54,100306.2,91.4,9.87,-0.56,-0.28,0.0,-0.01,0.01,-9.91,-3.53,-6.63,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:43:631,0,0,2955.0,15918.0,12963.0,1722.83,32.53,100409.13,82.76,-7.77,-0.22,-6.05,-0.0,0.0,-0.01,67.82,77.5,-17.42,33.52,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:43:758,1,1,623.0,3277.0,2654.0,350.79,25.41,84055.36,1554.66,8.17,5.85,0.32,-0.0,-0.0,-0.0,97.49,6.37,262.75,37.31,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:43:884,7,2,656.0,3107.0,2451.0,315.55,29.53,100302.95,91.67,9.85,-0.49,-0.27,0.01,-0.0,0.01,-7.33,-0.32,-6.71,32.6,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:44:011,0,0,2956.0,15927.0,12971.0,1723.98,32.54,100411.97,82.53,-7.72,-0.13,-6.06,0.0,0.0,0.0,68.05,77.0,-20.35,33.53,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:44:138,1,1,623.0,3279.0,2656.0,351.1,25.41,84055.36,1554.66,8.11,5.88,0.43,0.0,0.0,0.0,97.49,6.37,262.75,37.32,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:44:265,7,2,656.0,3108.0,2452.0,315.7,29.53,100306.88,91.34,9.82,-0.62,-0.25,0.0,0.0,0.0,-7.8,-4.17,-6.19,32.62,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:44:392,0,0,2955.0,15922.0,12967.0,1723.46,32.53,100413.33,82.41,-7.72,-0.25,-6.03,-0.0,0.0,-0.0,67.6,74.52,-18.4,33.53,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:44:518,1,1,623.0,3277.0,2654.0,350.79,25.41,84055.36,1554.66,8.15,5.87,0.39,-0.0,0.0,0.0,97.49,6.37,262.75,37.31,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:44:645,7,2,656.0,3108.0,2452.0,315.7,29.54,100307.63,91.28,9.85,-0.61,-0.25,-0.0,0.0,-0.0,-10.61,-1.6,-6.54,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:44:772,0,0,2956.0,15924.0,12968.0,1723.51,32.53,100412.63,82.47,-7.67,-0.19,-6.02,-0.0,0.0,-0.01,67.27,76.75,-18.15,33.53,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:44:898,1,1,623.0,3277.0,2654.0,350.79,25.41,84055.36,1554.66,8.15,5.87,0.43,-0.0,0.0,-0.0,97.49,6.37,262.75,37.32,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:45:025,7,2,657.0,3108.0,2451.0,315.45,29.53,100303.66,91.61,9.81,-0.59,-0.19,0.0,-0.0,0.0,-7.33,-1.6,-6.89,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:45:152,0,0,2957.0,15925.0,12968.0,1723.4,32.54,100411.8,82.54,-7.71,-0.13,-6.0,0.0,-0.0,0.01,67.71,78.25,-18.15,33.53,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:45:279,1,1,623.0,3278.0,2655.0,350.95,25.41,84055.36,1554.66,8.13,5.91,0.38,-0.0,0.0,0.0,97.49,6.37,262.75,37.32,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:45:405,7,2,656.0,3108.0,2452.0,315.7,29.53,100301.34,91.81,9.83,-0.64,-0.28,-0.01,0.0,-0.01,-6.39,-1.6,-7.24,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:45:532,0,0,2956.0,15920.0,12964.0,1722.88,32.54,100414.59,82.31,-7.72,-0.24,-5.99,-0.0,0.0,-0.0,67.16,76.01,-18.4,33.53,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:45:659,1,1,623.0,3275.0,2652.0,350.47,25.41,84055.36,1554.66,8.14,5.91,0.38,-0.0,-0.0,-0.0,97.49,6.37,262.75,37.3,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:45:785,7,2,657.0,3108.0,2451.0,315.45,29.53,100302.77,91.69,9.85,-0.55,-0.25,0.0,0.0,0.0,-8.5,-8.66,-6.11,32.62,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:45:912,0,0,2957.0,15924.0,12967.0,1723.24,32.53,100411.23,82.59,-7.61,-0.22,-6.07,-0.0,0.01,-0.01,68.27,77.0,-17.42,33.52,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:46:039,1,1,624.0,3278.0,2654.0,350.68,25.41,84055.36,1554.66,8.06,5.84,0.46,0.0,0.0,0.0,97.49,6.37,262.75,37.32,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:46:166,7,2,657.0,3108.0,2451.0,315.45,29.53,100305.45,91.46,9.85,-0.59,-0.22,0.01,-0.0,0.01,-9.44,-8.66,-6.8,32.59,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:46:293,0,0,2957.0,15929.0,12972.0,1724.03,32.54,100414.98,82.27,-7.69,-0.15,-6.09,-0.0,0.0,-0.0,67.49,75.26,-16.69,33.52,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:46:419,1,1,624.0,3280.0,2656.0,351.0,25.41,84055.36,1554.66,8.14,5.87,0.48,0.0,0.0,0.0,97.49,6.37,262.75,37.33,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:46:546,7,2,657.0,3110.0,2453.0,315.76,29.53,100306.17,91.4,9.83,-0.75,-0.21,-0.0,-0.0,0.0,-9.44,-2.24,-6.63,32.6,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:46:673,0,0,2957.0,15927.0,12970.0,1723.72,32.53,100415.42,82.24,-7.64,-0.17,-6.18,0.0,0.0,0.0,67.27,75.76,-19.13,33.53,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:46:799,1,1,624.0,3280.0,2656.0,351.0,25.41,84055.36,1554.66,8.13,5.83,0.35,0.0,0.0,0.0,97.49,6.37,262.75,37.3,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:46:926,7,2,657.0,3110.0,2453.0,315.76,29.53,100303.47,91.63,9.83,-0.73,-0.19,-0.01,0.0,-0.01,-8.5,-3.53,-6.98,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:47:053,0,0,2956.0,15924.0,12968.0,1723.51,32.53,100412.63,82.47,-7.69,-0.22,-6.06,-0.0,0.0,-0.0,67.82,75.51,-18.4,33.54,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:47:180,1,1,624.0,3280.0,2656.0,351.0,25.41,84055.36,1554.66,8.16,5.85,0.35,-0.0,0.0,-0.0,97.49,6.37,262.75,37.3,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:47:306,7,2,657.0,3109.0,2452.0,315.6,29.53,100303.12,91.66,9.83,-0.62,-0.23,-0.0,-0.0,-0.0,-9.44,-0.96,-6.45,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:47:433,0,0,2958.0,15931.0,12973.0,1724.08,32.53,100410.19,82.67,-7.73,-0.24,-5.97,-0.0,-0.0,-0.01,67.82,75.51,-15.96,33.54,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:47:560,1,1,624.0,3279.0,2655.0,350.84,25.41,84055.36,1554.66,8.1,5.94,0.46,0.0,0.0,0.0,97.49,6.37,262.75,37.3,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:47:687,7,2,658.0,3110.0,2452.0,315.5,29.53,100305.45,91.46,9.85,-0.56,-0.27,0.0,-0.0,0.0,-9.44,-4.81,-7.32,32.6,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:47:813,0,0,2958.0,15930.0,12972.0,1723.92,32.54,100412.5,82.48,-7.81,-0.3,-5.85,-0.0,-0.0,-0.01,67.82,77.5,-19.38,33.55,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:47:940,1,1,624.0,3281.0,2657.0,351.15,25.41,84055.36,1554.66,8.11,5.95,0.41,-0.0,0.0,-0.0,97.49,6.37,262.75,37.31,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:48:067,7,2,657.0,3109.0,2452.0,315.6,29.54,100312.09,90.9,9.83,-0.56,-0.31,-0.01,0.01,-0.0,-9.21,-6.73,-6.89,32.62,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:48:194,0,0,2958.0,15933.0,12975.0,1724.4,32.54,100413.55,82.39,-7.7,-0.18,-6.03,-0.0,-0.0,-0.01,68.6,76.75,-16.69,33.53,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:48:320,1,1,624.0,3281.0,2657.0,351.15,25.41,84055.36,1554.66,8.15,5.86,0.48,-0.0,0.0,0.0,97.49,6.37,262.75,37.31,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:48:447,7,2,658.0,3109.0,2451.0,315.35,29.53,100303.46,91.63,9.86,-0.49,-0.21,0.01,-0.01,0.02,-7.57,-4.81,-6.63,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:48:574,0,0,2957.0,15927.0,12970.0,1723.72,32.53,100410.71,82.63,-7.67,-0.05,-6.02,0.0,-0.0,0.01,67.16,76.51,-18.4,33.52,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:48:700,1,1,625.0,3281.0,2656.0,350.89,25.41,84055.36,1554.66,8.1,5.93,0.4,0.0,0.0,0.0,97.49,6.37,262.75,37.32,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:48:827,7,2,658.0,3109.0,2451.0,315.35,29.54,100308.7,91.19,9.84,-0.66,-0.22,-0.0,-0.0,0.0,-9.21,-6.73,-6.54,32.6,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:48:954,0,0,2958.0,15928.0,12970.0,1723.61,32.53,100412.63,82.47,-7.68,-0.2,-6.06,0.0,0.0,-0.0,68.82,76.26,-17.18,33.53,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:49:081,1,1,625.0,3283.0,2658.0,351.2,25.41,84055.36,1554.66,8.23,5.92,0.34,-0.0,-0.0,-0.0,97.49,6.37,262.75,37.32,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:49:207,7,2,658.0,3109.0,2451.0,315.35,29.53,100305.09,91.49,9.95,-0.54,-0.16,0.0,-0.02,0.01,-8.74,-2.88,-6.89,32.6,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:49:334,0,0,2958.0,15929.0,12971.0,1723.77,32.54,100410.97,82.61,-7.69,-0.1,-6.06,0.0,0.0,0.0,67.82,76.01,-17.42,33.53,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:49:461,1,1,625.0,3283.0,2658.0,351.2,25.41,84055.36,1554.66,8.11,5.94,0.45,0.0,0.0,-0.0,97.49,6.37,262.75,37.33,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:49:588,7,2,658.0,3110.0,2452.0,315.5,29.53,100306.51,91.49,9.84,-0.61,-0.21,0.0,-0.0,0.01,-8.97,-2.24,-7.15,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:49:714,0,0,2958.0,15928.0,12970.0,1723.61,32.54,100411.45,82.57,-7.76,-0.06,-6.06,0.01,-0.0,0.01,67.93,76.26,-17.67,33.51,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:49:841,1,1,625.0,3282.0,2657.0,351.05,25.41,84055.36,1554.66,8.17,5.88,0.4,0.0,0.0,0.0,97.49,6.37,262.75,37.34,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:49:968,7,2,658.0,3109.0,2451.0,315.35,29.53,100302.59,91.7,9.82,-0.6,-0.27,-0.0,0.0,-0.0,-7.8,-1.6,-6.71,32.59,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:50:095,0,0,2958.0,15931.0,12973.0,1724.08,32.53,100410.14,82.68,-7.76,-0.31,-6.04,-0.01,0.0,-0.01,67.6,76.01,-18.4,33.53,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:50:221,1,1,625.0,3284.0,2659.0,351.36,25.41,84055.36,1554.66,8.17,5.79,0.36,-0.0,-0.0,-0.0,97.49,6.37,262.75,37.33,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:50:348,7,2,658.0,3110.0,2452.0,315.5,29.54,100305.31,91.47,9.84,-0.49,-0.24,0.01,-0.0,0.01,-10.61,-8.02,-6.89,32.6,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:50:475,0,0,2959.0,15934.0,12975.0,1724.29,32.53,100410.88,82.62,-7.67,-0.1,-6.03,0.0,0.0,0.0,67.82,76.01,-16.93,33.53,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:50:601,1,1,625.0,3284.0,2659.0,351.36,25.41,84055.36,1554.66,8.14,5.91,0.37,-0.0,-0.0,-0.0,97.49,6.37,262.75,37.33,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:50:728,7,2,659.0,3111.0,2452.0,315.4,29.54,100305.31,91.47,9.8,-0.61,-0.29,0.0,0.0,0.0,-10.38,-6.09,-6.63,32.6,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:50:855,0,0,2959.0,15938.0,12979.0,1724.92,32.53,100411.19,82.59,-7.73,-0.23,-5.97,-0.0,-0.0,-0.0,67.93,74.76,-19.62,33.55,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:50:982,1,1,625.0,3284.0,2659.0,351.36,25.41,84055.36,1554.66,8.11,5.93,0.43,0.0,0.0,0.0,97.49,6.37,262.75,37.34,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:51:108,7,2,659.0,3112.0,2453.0,315.56,29.53,100307.23,91.31,9.82,-0.67,-0.24,-0.01,0.01,-0.01,-8.97,-7.38,-7.32,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:51:235,0,0,2959.0,15938.0,12979.0,1724.92,32.53,100413.47,82.4,-7.71,-0.19,-6.03,-0.0,0.0,-0.0,66.82,74.27,-17.67,33.54,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:51:362,1,1,625.0,3284.0,2659.0,351.36,25.41,84055.36,1554.66,8.15,5.99,0.35,-0.0,0.0,-0.0,97.49,6.37,262.75,37.33,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:51:489,7,2,659.0,3112.0,2453.0,315.56,29.53,100306.52,91.37,9.92,-0.65,-0.24,-0.01,-0.01,0.01,-8.97,-7.38,-6.98,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:51:615,0,0,2959.0,15934.0,12975.0,1724.29,32.54,100412.5,82.48,-7.68,-0.16,-6.1,0.0,0.0,0.0,67.16,76.01,-17.91,33.53,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:51:742,1,1,625.0,3285.0,2660.0,351.52,25.41,84055.36,1554.66,8.13,5.87,0.44,-0.0,0.0,-0.0,97.49,6.37,262.75,37.34,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:51:869,7,2,659.0,3113.0,2454.0,315.71,29.53,100304.0,91.58,9.81,-0.64,-0.26,-0.0,0.0,-0.0,-9.67,-5.45,-6.71,32.59,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:51:996,0,0,2958.0,15932.0,12974.0,1724.24,32.54,100416.56,82.14,-7.7,-0.1,-6.03,0.0,-0.0,0.0,67.82,74.52,-16.45,33.53,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:52:122,1,1,625.0,3284.0,2659.0,351.36,25.41,84055.36,1554.66,8.17,5.84,0.28,-0.0,0.0,-0.0,97.49,6.37,262.75,37.32,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:52:249,7,2,659.0,3113.0,2454.0,315.71,29.53,100304.73,91.52,9.83,-0.61,-0.25,-0.01,0.0,-0.01,-10.61,-0.32,-6.37,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:52:376,0,0,2959.0,15933.0,12974.0,1724.13,32.54,100410.97,82.61,-7.72,-0.12,-5.98,-0.0,-0.0,0.0,67.05,76.26,-18.64,33.53,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:52:503,1,1,625.0,3285.0,2660.0,351.52,25.41,84055.36,1554.66,8.13,5.91,0.47,0.0,0.0,0.0,97.49,6.37,262.75,37.34,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:52:629,7,2,660.0,3114.0,2454.0,315.61,29.53,100306.16,91.4,9.84,-0.61,-0.24,0.0,-0.0,0.0,-8.03,0.33,-6.98,32.61,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:52:756,0,0,2960.0,15939.0,12979.0,1724.81,32.54,100414.98,82.27,-7.72,-0.18,-6.0,-0.0,-0.0,-0.0,67.93,75.26,-16.69,33.56,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:52:883,1,1,626.0,3286.0,2660.0,351.41,25.41,84055.36,1554.66,8.11,5.96,0.54,0.0,0.0,0.0,97.49,6.37,262.75,37.32,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:53:009,7,2,659.0,3114.0,2455.0,315.87,29.53,100306.31,91.39,9.83,-0.66,-0.21,0.0,-0.0,0.0,-8.74,-6.73,-6.71,32.6,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:53:136,0,0,2960.0,15937.0,12977.0,1724.5,32.54,100415.86,82.2,-7.68,-0.2,-6.06,0.0,0.0,0.0,67.49,75.76,-16.2,33.53,missing_parts,robot_ExFatLogger04.csv
2020/07/20 15:04:53:263,1,1,625.0,3284.0,2659.0,351.36,25.41,84055.36,1554.66,8.13,5.88,0.42,0.0,0.0,0.0,97.49,6.37,262.75,37.32,missing_parts,robot_ExFatLogger04.csv
